#n = 8 	p = 8 	reps = 3
elements time
16 0.0387196666667
16016 0.0492186666667
32016 0.081765
48016 0.0573393333333
64016 0.0853556666667
80016 0.0641973333333
96016 0.757340333333
112016 0.0792936666667
128016 0.0950296666667
144016 0.120553666667
160016 0.103017666667
176016 0.109586333333
192016 0.142670333333
208016 0.186043333333
224016 0.301473333333
240016 0.228752333333
256016 0.151966666667
272016 0.971670666667
288016 0.149283333333
304016 0.158327666667
320016 0.178319666667
336016 0.184303
352016 0.183101666667
368016 0.229884333333
384016 0.187802666667
400016 0.191062
416016 0.259681
432016 0.237887333333
448016 0.226262666667
464016 1.73688033333
480016 0.269565333333
496016 0.25547
512016 0.293143333333
528016 0.306208666667
544016 0.442486
560016 0.272299
576016 0.263905666667
592016 0.300486333333
608016 0.385000333333
624016 0.278148333333
640016 0.367720333333
656016 1.02649366667
672016 0.317858
688016 0.440089333333
704016 0.343264
720016 0.332373666667
736016 0.955034
752016 0.337748666667
768016 0.360301
784016 0.416239666667
800016 0.414421666667
816016 0.374555666667
832016 0.387510333333
848016 1.42575366667
864016 0.398105666667
880016 0.420507333333
896016 4.35373933333
912016 1.035895
928016 9.12610366667
944016 3.48997033333
960016 2.00507233333
976016 1.92865633333
992016 0.572018666667
1008016 0.648780333333
1024016 0.520177
1040016 1.609714
1056016 1.97155166667
1072016 0.705784
1088016 0.670648666667
1104016 0.500099333333
1120016 2.65762666667
1136016 1.764453
1152016 0.497679
1168016 0.549322
1184016 0.444024333333
1200016 0.576237
1216016 0.707553
1232016 2.36358033333
1248016 0.686392666667
1264016 1.35086233333
1280016 0.649975333333
1296016 1.76145166667
1312016 0.588128
1328016 0.556168666667
1344016 0.49196
1360016 18.6127583333
1376016 2.47183566667
1392016 1.80295466667
1408016 0.745825
1424016 2.20618133333
1440016 2.69753166667
1456016 0.559988333333
1472016 3.206617
1488016 0.710939
1504016 2.22661966667
1520016 1.71435633333
1536016 6.059725
1552016 0.718466
1568016 0.689083333333
1584016 0.619479
